fecha,huevo,L1,L2,crisalida,radiacion,tmax,tmin,tmed,exergia
07-23-01,79324,0,0,0,12.45111064,27.68750133,16.46808375,22.0046955,98.03947381
07-24-01,78844,0,0,0,20.68081518,25.22074609,15.7848443,20.5840727,98.10006494
07-25-01,78364,0,0,0,21.19527261,24.96899777,14.33103412,19.77164736,98.15972431
07-26-01,74157,3679,0,0,20.42554044,25.48120948,14.47534276,20.07185248,98.21689455
07-27-01,67111,10168,0,0,20.52261558,25.18120948,15.03129982,20.18423212,98.2696601
07-28-01,61589,15192,0,0,15.02307365,25.21429482,15.1097885,20.20994473,98.31933438
07-29-01,59612,16748,0,0,14.9669019,24.21031991,15.85937932,19.89159741,98.36688273
07-30-01,51652,24215,0,0,2.297352535,26.852758,17.35444787,21.65343288,98.40988511
07-31-01,48800,26676,0,0,14.14972367,29.39151876,16.59705601,23.01566691,98.45017798
08-01-01,36946,38033,0,0,9.622003401,28.56124987,17.42490169,22.93247316,98.48705332
08-02-01,27082,47504,0,0,19.77904878,24.77475821,15.6159847,20.47155383,98.51915438
08-03-01,18913,55333,0,0,19.01521628,25.23230949,15.60731215,20.44145605,98.54713715
08-04-01,13578,60413,0,0,19.93140397,25.78723563,15.67376979,20.71860028,98.5725066
08-05-01,10122,63667,0,0,19.08042194,24.98462111,15.40470826,20.28640663,98.59576667
08-06-01,2428,71112,0,0,19.02511,26.73432883,15.50206186,21.11899564,98.61498868
08-07-01,151,73254,0,0,19.09350197,27.12736741,16.06340738,21.6608545,98.63237916
08-08-01,0,73323,0,0,18.93711872,27.4639069,16.63920714,21.96480816,98.64946647
08-09-01,0,73239,0,0,20.22204591,27.15793389,15.48770326,21.45179509,98.66628946
08-10-01,0,73155,0,0,17.03005527,26.15263046,16.03878202,21.25107875,98.68303823
08-11-01,0,69437,3634,0,5.167570411,22.90173238,17.50824742,20.02809969,98.69178892
08-12-01,0,63003,9986,0,11.80435753,25.28963758,15.77421618,20.48674992,98.68538498
08-13-01,0,58000,14913,0,15.54725157,25.96703157,16.27245191,21.04474014,98.66740469
08-14-01,0,57780,15069,0,19.39721649,26.08029546,16.71037305,21.06185142,98.6489901
08-15-01,0,52721,20069,0,16.87462536,25.07520459,16.7314061,20.80248167,98.61844823
08-16-01,0,51445,21285,0,13.70849931,22.60999043,15.07944521,18.87479647,98.5854433
08-17-01,0,40394,32281,0,20.92259858,23.04305452,13.66830694,18.29354767,98.52756153
08-18-01,0,30542,42082,0,14.83128813,23.51380593,12.94141779,18.36766075,98.44505868
08-19-01,0,27553,45028,0,19.70820278,24.49663089,14.62053353,19.41290785,98.35532814
08-20-01,0,25829,46719,0,20.44470826,26.22643214,13.88894675,20.04249017,98.26148578
08-21-01,0,25636,46875,0,20.1218291,26.65447975,14.52259539,20.56480923,98.16727026
08-22-01,0,23236,49241,0,18.92380699,27.95458603,14.5685195,21.33005208,98.06702396
08-23-01,0,21255,51188,0,10.21339462,28.50614305,17.26012329,22.30868636,97.96234415
08-24-01,0,18216,54188,0,14.60005633,28.5499628,17.54299075,22.63285578,97.8507678
08-25-01,0,17589,54784,0,1.769779998,23.89228398,17.84946328,20.94479009,97.7372641
08-26-01,0,16990,55353,0,15.2901828,24.70113721,16.48944627,20.37740249,97.62223947
08-27-01,0,12265,60049,0,15.68728239,23.49088107,14.55810394,19.09088851,97.49563848
08-28-01,0,7297,65000,0,16.45411308,24.8516633,14.55551068,19.51646509,97.35746114
08-29-01,0,6706,65579,0,19.61772239,22.37095334,13.57553406,18.1549814,97.21805228
08-30-01,0,2169,70104,0,18.10201084,22.53659262,14.38550324,18.33371028,97.06829858
08-31-01,0,0,72270,0,15.90257732,23.13165055,13.67955149,18.16424062,96.91361878
09-01-01,0,0,72270,0,17.56229036,22.11713253,11.62287172,16.9375736,96.75893898
09-02-01,0,0,72270,0,14.91767244,20.71197789,11.87513019,16.38625996,96.60425917
09-03-01,0,0,72270,0,13.8727665,23.38162398,12.73970666,17.82678499,96.44957937
09-04-01,0,0,72270,0,15.13735041,23.75697736,12.46478903,18.04929536,96.29489957
09-05-01,0,0,72270,0,11.28960357,22.95504304,12.58284621,17.65403762,96.14021976
09-06-01,0,0,72270,0,15.48589967,21.51631417,11.50943777,16.45770858,95.98553996
09-07-01,0,0,72270,0,15.51345095,19.6458816,10.54177915,15.22407057,95.83086016
09-08-01,0,0,72270,0,15.68493251,20.59892656,11.50499522,15.87561059,95.67618036
09-09-01,0,0,72270,0,16.65166543,22.74837921,11.10589861,16.7414603,95.52150055
09-10-01,0,0,72270,0,16.25451908,23.58378149,11.11238176,17.23580083,95.36682075
09-11-01,0,0,72270,0,14.92001063,21.19449463,11.34191731,16.26202253,95.21214095
09-12-01,0,0,72270,0,14.47215113,20.96983739,10.87530024,15.86876926,95.05746114
09-13-01,0,0,72270,0,13.96532044,21.16906154,11.07661813,15.95110958,94.90278134
09-14-01,0,0,72270,0,15.73799554,22.56148369,10.37442874,16.32470932,94.74810154
09-15-01,0,0,72270,0,12.80669359,21.44236369,10.64915506,16.18152088,94.59342173
09-16-01,0,0,72270,0,12.61916038,21.32551812,12.83947285,16.89794452,94.43874193
09-17-01,0,0,72270,0,12.39427676,21.24607291,12.33071527,16.552555,94.28406213
09-18-01,0,0,72270,0,5.89564247,17.43597619,10.70590924,14.15980232,94.12938233
09-19-01,0,0,72270,0,0.333833564,14.28289935,10.6247529,12.32126156,93.97470252
09-20-01,0,0,72270,0,13.65855139,17.84205548,9.851939632,13.56698161,93.82002272
09-21-01,0,0,72270,0,9.842168137,17.55795515,12.19688596,14.43957275,93.66534292
09-22-01,0,0,72270,0,0.289801254,12.67601233,10.67183548,11.74967691,93.51066311
09-23-01,0,0,72270,0,2.045073865,12.33115103,10.74677436,11.44805612,93.35598331
09-24-01,0,0,72270,0,9.31033266,13.78903178,9.999957488,11.58944309,93.20130351
09-25-01,0,0,72270,0,14.7971134,15.82686789,8.211690934,11.88013498,93.04662371
09-26-01,0,0,72270,0,3.679972367,15.43205442,8.877053885,12.13117547,92.8919439
09-27-01,0,0,72270,0,9.502490169,16.42731427,9.985024976,13.14453502,92.7372641
09-28-01,0,0,72270,0,1.337310022,15.1681794,11.89271974,13.326599,92.5825843
09-29-01,0,0,72270,0,1.909911787,13.38055054,11.48709746,12.36705495,92.42790449
09-30-01,0,0,72270,0,11.27541184,16.09442024,10.78833032,12.96715804,92.27322469
10-01-01,0,0,72270,0,13.90218408,17.24544585,8.128462111,12.52706983,92.11854489
10-02-01,0,0,72270,0,13.73717292,18.32619832,8.264980338,13.09122967,91.96386508
10-03-01,0,0,72270,0,3.799721543,18.47338718,9.638580083,13.46919545,91.80918528
10-04-01,0,0,72270,0,5.784650866,19.41801467,9.027431183,13.89920183,91.65450548
10-05-01,0,0,72270,0,8.031513445,17.6835583,8.213890955,12.83332023,91.49982568
10-06-01,0,0,72270,0,7.466397067,17.20241258,8.850228505,12.45311085,91.34514587
10-07-01,0,0,72270,0,13.69207142,12.68924434,7.8236582,10.30329366,91.19046607
10-08-01,0,0,72270,0,14.09423318,15.19868211,7.333425444,10.98473802,91.03578627
10-09-01,0,0,72270,0,2.787415241,11.67370603,7.523860134,9.621108513,90.88110646
10-10-01,0,0,72270,0,0.553819747,10.83396748,7.68222978,9.20056329,90.72642666
10-11-01,0,0,72270,0,0.511466681,16.22247848,8.941630354,11.95701562,90.57174686
10-12-01,0,0,72270,0,0.412697417,13.94917632,7.870857689,10.56217345,90.41706705
10-13-01,0,0,72184,0,11.7052216,13.39962802,7.3013604,9.980647253,90.26238725
10-14-01,0,0,72135,0,10.02469763,14.59041343,7.15698799,10.64987884,90.10770745
10-15-01,0,0,72120,0,8.005149325,15.35075991,7.699341056,11.24871612,89.95302765
10-16-01,0,0,72120,0,9.969936231,15.32489106,8.294154533,11.3940727,89.79834784
10-17-01,0,0,72120,0,3.193171432,16.77363163,9.374067382,12.48381656,89.64366804
10-18-01,0,0,72120,0,8.691578276,15.63837815,8.231969391,11.78651716,89.48898824
10-19-01,0,0,72120,0,0.653272399,12.42689978,8.623445637,10.34016367,89.33430843
10-20-01,0,0,72120,0,0.504266128,10.7862047,8.071739824,9.244204485,89.17962863
10-21-01,0,0,71607,0,10.34834733,12.05652035,7.108576894,9.379095547,89.02494883
10-22-01,0,0,71607,0,11.26950686,15.88106069,7.6560846,11.14241683,88.87026903
10-23-01,0,0,70844,0,11.11112871,15.21596344,7.021702625,10.86691253,88.71558922
10-24-01,0,0,69237,0,11.46799128,15.7284196,6.70871506,10.99278351,88.56090942
10-25-01,0,0,69237,0,10.13980976,14.1641726,7.660452758,10.66627697,88.40622962
10-26-01,0,0,69204,0,1.294597726,12.64047189,7.463322351,9.730895951,88.25154981
10-27-01,0,0,69204,0,8.064696567,16.44599851,7.642353066,11.498291,88.09687001
10-28-01,0,0,69204,0,2.047678818,15.47075141,8.671888617,11.74438941,88.16229438
10-29-01,0,0,68479,0,8.469321926,18.16922096,7.70452758,12.41573812,88.01044253
10-30-01,0,0,67896,0,9.16711659,17.77623552,7.024827293,12.03128707,87.85859068
10-31-01,0,0,66555,0,9.331628228,17.03694335,6.740493145,11.24655755,87.70673883
11-01-01,0,0,65055,0,9.244073759,14.23631629,3.179381443,8.539409076,87.55488697
11-02-01,0,0,63595,0,5.557652248,10.52480604,4.036762674,6.852427463,87.40303512
11-03-01,0,0,62157,0,7.70536295,10.36713785,3.21811032,6.567933893,87.25118327
11-04-01,0,0,60730,0,0.382843023,7.596641513,4.129620576,5.647684132,87.09933142
11-05-01,0,0,59308,0,0.252243597,8.550175364,3.981028802,5.856505473,86.94747957
11-06-01,0,0,57889,0,0.712812201,10.18974386,3.724178978,6.391010734,86.79562771
11-07-01,0,0,56475,0,7.338814964,11.71940695,3.538622595,6.938653417,86.64377586
11-08-01,0,0,55067,0,7.84026464,12.86190881,3.681772771,7.292348815,86.49192401
11-09-01,0,0,53676,0,3.670738654,6.716707408,1.285822085,3.785276863,86.34007216
11-10-01,0,0,52305,0,5.195857158,1.802625146,0.274513763,0.966949729,86.18822031
11-11-01,0,0,50957,0,0.592636837,1.286767988,-0.037889255,0.604147093,86.03636845
11-12-01,0,0,49644,0,6.360996918,4.052736741,0.973886704,2.334552025,85.8845166
11-13-01,0,0,48388,0,9.878132639,7.800010628,1.229333617,3.899998937,85.73266475
11-14-01,0,0,47186,0,4.780723775,4.104708258,0.535083431,2.117018812,85.5808129
11-15-01,0,0,46031,0,1.538041237,1.072983314,-0.195153576,0.409740674,85.42896105
11-16-01,0,0,44926,0,3.966374748,3.318322882,0.091646296,1.449309172,85.2771092
11-17-01,0,0,43883,0,8.692508237,6.434052503,0.373068339,2.927348284,85.12525734
11-18-01,0,0,42883,0,6.748190031,6.975151451,1.052077798,3.51388883,84.97340549
11-19-01,0,0,41916,0,5.132026783,6.488606653,1.390445318,3.437004995,84.82155364
11-20-01,0,0,40960,0,3.893266022,6.148740568,0.980911893,3.187340844,84.66970179
11-21-01,0,0,40009,0,0.72115634,5.10871506,1.881507068,3.28968647,84.51784994
11-22-01,0,0,39059,0,0.739539802,5.067127219,2.703464768,3.659790626,84.36599808
11-23-01,0,0,38109,0,4.19914975,8.157211181,2.558837283,4.817984908,84.21414623
11-24-01,0,0,37159,0,6.571932193,7.663311723,2.329854395,4.481943884,84.06229438
11-25-01,0,0,36209,0,6.028353704,7.138739505,1.970963971,4.149862897,83.91044253
11-26-01,0,0,35259,0,5.619430333,6.031756829,1.946083537,3.71797428,83.75859068
11-27-01,0,0,34309,0,1.437135721,6.75630779,2.208141141,4.015969816,83.60673883
11-28-01,0,0,33359,0,6.677858433,7.530194495,1.154543522,3.808650229,83.45488697
11-29-01,0,0,32410,0,7.600267829,8.149760867,0.423116165,3.752447656,83.30303512
11-30-01,0,0,31465,0,7.703574237,9.295780636,0.667754278,4.307831863,83.15118327
12-01-01,0,0,30522,0,7.579861834,9.052141567,0.340737592,4.080766288,82.99933142
12-02-01,0,0,29584,0,7.666376873,9.730694016,0.265936869,4.308261239,82.84747957
12-03-01,0,0,28659,0,6.49034754,7.769592943,0.156754172,3.455843341,82.69562771
12-04-01,0,0,27751,0,6.991630354,9.409926666,-0.111839728,3.945072803,82.54377586
12-05-01,0,0,26863,0,7.415928366,11.76752046,0.386969922,5.066914656,82.39192401
12-06-01,0,0,26001,0,1.270790732,9.239536614,0.901647359,4.4871049,82.24007216
12-07-01,0,0,25182,0,6.75273993,9.387841428,0.251142523,4.209911787,82.08822031
12-08-01,0,0,24411,0,6.150441067,8.035179084,0.319917101,3.671129769,81.93636845
12-09-01,0,0,23700,0,5.944390477,6.554575407,0.046625571,2.928755447,81.7845166
12-10-01,0,0,23036,0,4.056073972,6.520352854,0.636507599,3.041089383,81.63266475
12-11-01,0,0,22416,0,0.50038155,4.479317675,0.975821022,2.433033266,81.4808129
12-12-01,0,0,21858,0,0.220090339,3.197204804,1.124338399,1.978243171,81.32896105
12-13-01,0,0,21342,0,2.639332554,6.845690297,1.156658518,3.523492401,81.1771092
12-14-01,0,0,20853,0,2.04259645,7.158433415,1.560686577,3.824065257,81.02525734
12-15-01,0,0,20374,0,0.149094484,4.847837177,-0.099468594,1.951264747,80.87340549
12-16-01,0,0,19898,0,0.238218727,1.51307259,-0.350058455,0.521293442,80.72155364
12-17-01,0,0,19423,0,2.196303539,3.833563609,0.138495058,1.685178021,80.56970179
12-18-01,0,0,18948,0,0.35925178,3.885460729,0.798565204,1.951130832,80.41784994
12-19-01,0,0,18473,0,0.563435009,3.881868424,0.065086619,1.593105537,80.26599808
12-20-01,0,0,17998,0,5.725041981,5.354012116,0.15048358,2.298587523,80.11414623
12-21-01,0,0,17523,0,1.583075779,5.126697842,0.814401105,2.539469657,79.96229438
12-22-01,0,0,17048,0,0.591008609,4.891019237,0.779817196,2.444876182,79.81044253
12-23-01,0,0,16573,0,0.064385163,6.21063875,0.944531831,3.048685301,79.65859068
12-24-01,0,0,16098,0,0.106147306,3.362450845,0.828897864,1.894596663,79.50673883
12-25-01,0,0,15623,0,0.412771814,4.125932618,0.534743331,1.945594643,79.35488697
12-26-01,0,0,15148,0,6.99061218,4.925252418,0.240365607,2.036061218,79.20303512
12-27-01,0,0,14640,33,7.207960463,5.57543841,-0.429206079,1.949291104,79.05192401
12-28-01,0,0,14139,60,6.448014667,6.572313742,-0.331873738,2.522991816,79.09784702
12-29-01,0,0,13571,91,7.258543947,9.118748007,0.822435966,4.250274206,78.9495797
12-30-01,0,0,13102,91,1.238498246,9.606770114,1.783568923,4.956198321,78.80131237
12-31-01,0,0,12542,182,0.268797959,8.31760017,2.161674992,4.561118078,78.65527277
01-01-02,0,0,12076,182,0.501434796,8.132734616,1.581602721,4.16125837,78.50923316
01-02-02,0,0,11582,210,2.710582421,7.509150813,1.22348815,3.710200872,78.36393613
01-03-02,0,0,11117,210,0.513013073,6.663704963,0.945700925,3.198726751,78.2186391
01-04-02,0,0,10603,259,6.709118929,7.337325965,0.378594962,3.147103837,78.46500049
01-05-02,0,0,10006,259,6.066864704,7.385822085,-0.250643001,2.83747157,78.32395572
01-06-02,0,0,9549,259,5.755428845,5.501105325,-0.195100436,2.053026889,78.37862892
01-07-02,0,0,8978,308,7.027509831,5.493368052,-0.532139441,1.913226698,78.43657549
01-08-02,0,0,8439,330,0.493135296,2.790115847,-0.633372303,0.802440217,78.30057549
01-09-02,0,0,7991,330,6.32273993,6.596652142,-0.604368158,2.330868318,78.36223107
01-10-02,0,0,7490,330,6.593802742,6.194303327,-0.334211925,2.31972048,78.82482373
01-11-02,0,0,6827,421,5.020294399,5.822531619,0.091752577,2.491633542,78.69906616
01-12-02,0,0,6380,438,3.327179296,6.009278351,0.231661175,2.587751089,78.77349417
01-13-02,0,0,5920,438,1.295867786,6.795780636,-0.108215538,2.712508237,78.64994987
01-14-02,0,0,5494,438,6.494503135,8.900945903,0.228610904,3.807237751,78.52640556
01-15-02,0,0,5055,451,6.508683176,6.710107344,-0.102848337,2.824516952,78.40362075
01-16-02,0,0,4533,548,7.457955149,6.97826549,-0.20119035,2.796732915,78.2861524
01-17-02,0,0,4115,548,6.743076841,6.507949835,-0.154065257,2.550571793,78.16806694
01-18-02,0,0,3656,590,7.426718036,5.789446275,0.257880752,2.428872356,78.07069194
01-19-02,0,0,3246,590,7.880417685,6.606174939,-0.695366139,2.435693485,77.93855671
01-20-02,0,0,2811,617,8.073795302,8.486884897,-0.241279626,3.271908811,77.80873735
01-21-02,0,0,2402,628,6.161105325,8.807939207,-0.090955468,3.577065576,77.75889854
01-22-02,0,0,1995,651,0.712836646,6.405175895,0.758380274,3.060788607,77.57840746
01-23-02,0,0,1582,702,0.6925093,8.383696461,0.681411415,3.818895738,77.79051538
01-24-02,0,0,1215,732,8.464061005,5.866776491,0.258210224,2.715825274,77.29792963
01-25-02,0,0,873,769,8.852584759,7.607620363,-0.385832713,3.115901796,76.90837757
01-26-02,0,0,609,782,8.337101711,9.892751621,0.106217451,4.287976406,76.7466217
01-27-02,0,0,405,783,9.459343182,11.39611011,-0.340046764,4.808384525,76.60428954
01-28-02,0,0,237,789,8.607278138,12.99540865,-0.331406101,5.519711978,75.72390173
01-29-02,0,0,117,796,6.739129557,11.7389627,-0.398129451,5.035434159,75.990634
01-30-02,0,0,50,798,6.816166436,11.18463174,-0.336348177,4.857673504,74.83193249
01-31-02,0,0,18,798,9.831835477,8.700031884,0.166585184,3.81864704,74.19046129
02-01-02,0,0,6,798,10.13106494,8.794409608,-2.739674779,2.535701987,73.74674332
02-02-02,0,0,0,798,8.714978212,9.527027314,-2.553161866,2.918531194,74.71590327
02-03-02,0,0,0,798,2.407381231,6.540843873,-1.913614624,2.047424806,74.91590327
02-04-02,0,0,0,798,9.148674673,7.332522053,-1.289765119,2.52311404,75.11590327
02-05-02,0,0,0,798,6.490481454,7.428642789,-0.818588585,2.575213094,75.31590327
02-06-02,0,0,0,798,6.744953768,3.521893931,-1.384536082,0.953679456,75.51590327
02-07-02,0,0,0,798,8.823799554,5.803156552,-1.822786694,1.523476459,75.71590327
02-08-02,0,0,0,798,10.26666808,7.354947391,-2.38607716,2.018672548,75.91590327
02-09-02,0,0,0,798,10.95395791,10.48146456,-2.298448294,3.477283452,76.11590327
02-10-02,0,0,0,798,9.637236688,10.12544372,-1.7567648,3.657474758,76.31590327
02-11-02,0,0,0,798,11.23752896,11.08539696,-1.941130832,3.968217664,76.51590327
02-12-02,0,0,0,798,11.18500053,11.6925922,-2.281241365,4.17337124,76.71590327
02-13-02,0,0,0,798,10.70398023,10.8762674,-1.7888511,4.085454352,76.91590327
02-14-02,0,0,0,798,10.01338931,9.870028696,-1.508056116,3.741612286,77.11590327
02-15-02,0,0,0,798,4.519597194,5.521075566,-1.799447338,1.768766075,77.31590327
02-16-02,0,0,0,798,6.885967691,6.312838771,-1.857657562,1.937379105,77.51590327
02-17-02,0,0,0,798,0.323883516,2.204718886,-1.064661494,0.454082262,77.71590327
02-18-02,0,0,0,798,3.487926453,5.347964715,-1.413561484,1.458929748,77.91590327
02-19-02,0,0,0,798,6.595466043,5.46360931,-2.218546073,1.242096928,78.11590327
02-20-02,0,0,0,798,11.63721756,5.759581252,-2.466712722,1.36347327,78.31590327
02-21-02,0,0,0,798,13.22906791,9.08222978,-1.305399086,3.20935381,78.51590327
02-22-02,0,0,0,798,9.951104262,7.961451801,-2.261483686,2.517391859,78.71590327
02-23-02,0,0,0,798,13.03792858,9.230810926,-2.154851738,3.106187693,78.91590327
02-24-02,0,0,0,798,13.65543416,10.66916782,-1.689807631,4.024252312,79.11590327
02-25-02,0,0,0,798,13.45931342,9.798682113,-1.455680731,3.825270486,79.31590327
02-26-02,0,0,0,798,13.83295993,10.71289191,-1.723211818,4.110791795,79.51590327
02-27-02,0,0,0,798,13.11547136,11.12986502,-1.717547029,4.361105325,79.71590327
02-28-02,0,0,0,798,10.23998512,8.099351685,-1.470188118,3.384394728,79.91590327
03-01-02,0,0,0,798,0.232894038,5.956180253,1.295408651,3.267690509,80.11590327
03-02-02,0,0,0,798,11.17578914,6.957923265,0.396949729,3.404793283,80.31590327
03-03-02,0,0,0,798,0.618912743,5.732277607,0.601636731,2.867823361,80.51590327
03-04-02,0,0,0,798,0.629585503,5.437155915,0.846264215,2.819169944,80.71590327
03-05-02,0,0,0,798,3.205618025,5.834509512,0.930757785,3.027553406,80.91441074
03-06-02,0,0,0,798,6.970560102,6.267159103,0.941524073,3.180675949,81.10844059
03-07-02,0,0,0,798,1.457162291,6.668349453,0.575332129,3.145533,81.30247044
03-08-02,0,0,0,798,6.031335955,7.927207992,0.235062175,3.581037305,81.49650029
03-09-02,0,0,0,798,13.64541397,8.768721437,0.670698268,4.214084387,81.69053014
03-10-02,0,0,0,798,11.17337018,9.447730896,1.023892018,4.731714316,81.87858984
03-11-02,0,0,0,798,7.920769476,9.728260176,1.066712722,5.099006271,82.065157
03-12-02,0,0,0,798,12.45972367,11.2283452,2.96061218,6.478229355,82.25023163
03-13-02,0,0,0,798,0.479484536,6.767637368,1.403007759,3.988759698,82.43232118
03-14-02,0,0,0,798,0.595762568,5.620576044,1.449016899,3.29814433,82.61441074
03-15-02,0,0,0,798,3.056546923,7.267775534,1.346774365,3.922359443,82.79650029
03-16-02,0,0,0,798,1.15640982,5.442214901,1.364480816,3.218825593,82.97560477
03-17-02,0,0,0,798,5.856292911,5.979955362,1.317026251,3.477568286,83.15172417
03-18-02,0,0,0,798,0.917639494,7.561409289,2.718248485,4.767378042,83.32784357
03-19-02,0,0,0,798,15.16141035,10.82765437,2.06326921,5.954521203,83.50396297
03-20-02,0,0,0,798,16.4894027,13.84052503,1.725890105,7.319201828,83.68008238
03-21-02,0,0,0,798,16.77312467,14.19040281,2.202231906,7.837870124,83.85513804
03-22-02,0,0,0,798,16.51387182,14.28243171,2.606536295,8.083435009,84.02827236
03-23-02,0,0,0,798,17.11076416,14.30632373,2.372228717,8.022132001,84.20140669
03-24-02,0,0,0,798,16.44320969,13.34208736,2.087193113,7.50308003,84.37454102
03-25-02,0,0,0,798,15.47371453,11.57057073,1.925284302,6.619111489,84.54767535
03-26-02,0,0,0,798,15.46252099,9.724965459,1.738718248,5.601521947,84.71931714
03-27-02,0,0,0,798,16.36691466,9.99530237,1.040153045,5.375789138,84.88946639
03-28-02,0,0,0,798,6.008801148,9.599670528,1.294420236,5.402288235,85.05961565
03-29-02,0,0,0,798,9.532221278,9.246912531,2.298437666,5.622469976,85.22827236
03-30-02,0,0,0,798,15.70740249,10.24621107,2.080965033,5.908650229,85.39543654
03-31-02,0,0,0,798,16.07106281,9.608024232,1.195940057,5.440341163,85.56260072
04-01-02,0,0,0,798,1.213249017,6.280316718,2.803305346,4.479888405,85.72827236
04-02-02,0,0,0,798,3.210938463,5.269848018,2.630492082,3.807878627,85.89245147
04-03-02,0,0,0,798,4.161777022,2.965851844,1.620044638,2.339834201,86.0536455
04-04-02,0,0,0,798,13.76380593,4.067371665,1.165734935,2.604992029,86.21334699
04-05-02,0,0,0,798,12.74064406,7.750887448,2.770103093,4.975375704,86.37155595
04-06-02,0,0,0,798,0.200273143,4.716090977,2.068540759,3.557296206,86.52677983
04-07-02,0,0,0,798,4.019467531,5.133202253,1.014804974,2.85695398,86.68200371
04-08-02,0,0,0,798,20.60183123,8.233999362,0.989053034,4.248163461,86.83424251
04-09-02,0,0,0,798,0.67784568,5.792315868,1.458550324,3.472107557,86.98427177
04-10-02,0,0,0,798,9.696340738,9.839600383,1.100584547,4.89925178,87.1335255
04-11-02,0,0,0,798,0.200046764,2.55421405,-0.138633224,1.409042406,87.27233147
04-12-02,0,0,0,798,0.178599214,1.680561165,0.187065576,0.662884472,87.40815237
04-13-02,0,0,0,798,4.590379424,6.676012329,1.82558189,4.329261346,87.54098819
04-14-02,0,0,0,798,9.795353385,7.908162398,3.101424168,5.316112233,87.6693464
04-15-02,0,0,0,798,4.861019237,6.90554788,3.389010522,5.082752684,87.78427177
04-16-02,0,0,0,798,13.30767138,9.257434371,1.942172388,5.275209905,87.89471953
04-17-02,0,0,0,798,20.13397067,10.42415772,2.136667021,6.021836539,87.99608796
04-18-02,0,0,0,798,9.544457434,10.20655755,3.351461367,6.399185886,88.08862527
04-19-02,0,0,0,798,11.40684238,11.0381337,3.141896057,6.687590605,88.17519244
04-20-02,0,0,0,798,20.16667977,13.14834733,3.104952705,7.867797853,88.25877203
04-21-02,0,0,0,798,19.8579509,16.46931661,3.989350622,9.825360825,88.33936905
04-22-02,0,0,0,798,20.50747688,11.42723988,3.715729621,7.569156127,88.41548845
04-23-02,0,0,0,798,21.00845786,12.80436816,2.921777022,7.481016048,88.48265263
04-24-02,0,0,0,798,20.8912031,14.94783718,3.745073865,9.219335742,88.54235412
04-25-02,0,0,0,798,20.67172388,18.01369965,4.996248273,11.329983,88.59907054
04-26-02,0,0,0,798,20.96628441,18.65531938,6.032192582,12.22432139,88.65578696
04-27-02,0,0,0,798,21.01781061,18.68703369,6.075013285,12.17303008,88.71250338
04-28-02,0,0,0,798,21.9199171,16.50633436,4.310872569,10.72661707,88.7692198
04-29-02,0,0,0,798,19.25034967,17.34770964,6.651599532,11.84367414,88.82334898
04-30-02,0,0,0,798,12.80354342,15.61430545,6.077564034,10.98549049,88.87708033
